1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,1,2.5259999999999998,1.367,10.808,-0.151,1.6679999999999999,-2.5110000000000001,1403,646,1005,650
40,1,2.4689999999999999,1.4339999999999999,10.617000000000001,-0.26900000000000002,1.5940000000000001,-2.8370000000000002,1382,633,1010,635
41,1,2.3929999999999998,1.516,10.406000000000001,-0.42699999999999999,1.554,-3.198,1358,617,1014,617
42,1,2.3090000000000002,1.5940000000000001,10.164999999999999,-0.59599999999999997,1.5089999999999999,-3.609,1331,602,1019,601
43,1,2.2280000000000002,1.6799999999999999,9.8919999999999995,-0.751,1.4790000000000001,-4.0700000000000003,1304,586,1025,583
44,1,2.149,1.7589999999999999,9.5990000000000002,-0.89100000000000001,1.4350000000000001,-4.548,1275,570,1032,566
45,1,2.0670000000000002,1.837,9.2970000000000006,-1.0309999999999999,1.385,-5.0179999999999998,1247,555,1040,549
46,1,1.98,1.9159999999999999,8.9939999999999998,-1.173,1.3380000000000001,-5.4619999999999997,1218,540,1046,534
47,1,1.891,1.992,8.6950000000000003,-1.3100000000000001,1.284,-5.8739999999999997,1191,525,1052,519
48,1,1.802,2.0649999999999999,8.3979999999999997,-1.4390000000000001,1.224,-6.258,1164,512,1058,505
49,1,1.7130000000000001,2.1339999999999999,8.1010000000000009,-1.5620000000000001,1.1539999999999999,-6.6210000000000004,1138,499,1063,492
50,1,1.6259999999999999,2.2010000000000001,7.8029999999999999,-1.6739999999999999,1.081,-6.9669999999999996,1113,487,1068,480
51,1,1.5429999999999999,2.266,7.5179999999999998,-1.7729999999999999,1.004,-7.2699999999999996,1089,475,1073,469
52,1,1.458,2.327,7.2169999999999996,-1.8720000000000001,0.92100000000000004,-7.5880000000000001,1065,464,1078,458
53,1,1.371,2.3839999999999999,6.9299999999999997,-1.9690000000000001,0.83199999999999996,-7.8659999999999997,1042,454,1082,448
54,1,1.2849999999999999,2.4359999999999999,6.6390000000000002,-2.0590000000000002,0.73699999999999999,-8.1370000000000005,1020,445,1087,439
55,1,1.2,2.4860000000000002,6.3499999999999996,-2.1429999999999998,0.63600000000000001,-8.3919999999999995,998,436,1091,430
56,1,1.1160000000000001,2.5310000000000001,6.0609999999999999,-2.222,0.53200000000000003,-8.6349999999999998,977,428,1095,423
57,1,1.0349999999999999,2.5750000000000002,5.7789999999999999,-2.2909999999999999,0.42799999999999999,-8.8559999999999999,957,420,1099,415
58,1,0.95099999999999996,2.6150000000000002,5.4960000000000004,-2.363,0.318,-9.0700000000000003,937,413,1102,408
59,1,0.87,2.653,5.2119999999999997,-2.4279999999999999,0.20699999999999999,-9.2750000000000004,918,406,1106,402
60,1,0.78800000000000003,2.6829999999999998,4.9299999999999997,-2.492,0.085999999999999993,-9.4689999999999994,899,400,1109,396
61,1,0.70099999999999996,2.7149999999999999,4.6619999999999999,-2.5609999999999999,-0.029999999999999999,-9.6359999999999992,880,394,1112,391
62,1,0.628,2.7400000000000002,4.359,-2.605,-0.153,-9.8460000000000001,862,388,1116,386
63,1,0.54300000000000004,2.762,4.0819999999999999,-2.6659999999999999,-0.27800000000000002,-10.010999999999999,844,384,1119,382
64,1,0.498,2.7559999999999998,3.915,-2.6659999999999999,-0.442,-10.010999999999999,834,383,1121,381
65,1,0.39400000000000002,2.79,3.5619999999999998,-2.75,-0.54500000000000004,-10.273999999999999,812,376,1125,375
66,1,0.318,2.8079999999999998,3.2570000000000001,-2.7919999999999998,-0.66900000000000004,-10.461,795,372,1129,371
67,1,0.24299999999999999,2.8159999999999998,2.9729999999999999,-2.8330000000000002,-0.80400000000000005,-10.614000000000001,780,368,1132,369
68,1,0.161,2.8210000000000002,2.714,-2.8799999999999999,-0.93999999999999995,-10.725,764,366,1134,366
69,1,0.080000000000000002,2.8109999999999999,2.4500000000000002,-2.9239999999999999,-1.0940000000000001,-10.84,749,364,1136,365
70,1,-0.0030000000000000001,2.8050000000000002,2.206,-2.9710000000000001,-1.24,-10.925000000000001,734,363,1137,364
71,1,-0.085000000000000006,2.7930000000000001,1.9610000000000001,-3.0139999999999998,-1.389,-11.007999999999999,720,362,1138,363
72,1,-0.17100000000000001,2.7789999999999999,1.7250000000000001,-3.0600000000000001,-1.5389999999999999,-11.077,706,361,1139,363
73,1,-0.25900000000000001,2.7749999999999999,1.504,-3.1080000000000001,-1.673,-11.124000000000001,692,360,1139,361
74,1,-0.34300000000000003,2.7679999999999998,1.2789999999999999,-3.149,-1.8069999999999999,-11.175000000000001,679,359,1139,360
75,1,-0.42499999999999999,2.7559999999999998,1.048,-3.1880000000000002,-1.9470000000000001,-11.231999999999999,666,358,1140,360
76,1,-0.50600000000000001,2.7389999999999999,0.82299999999999995,-3.222,-2.089,-11.279,653,358,1140,359
77,1,-0.58799999999999997,2.7229999999999999,0.59599999999999997,-3.258,-2.2269999999999999,-11.327999999999999,641,357,1141,359
78,1,-0.66900000000000004,2.702,0.371,-3.2909999999999999,-2.3679999999999999,-11.372999999999999,629,357,1141,359
79,1,-0.748,2.6819999999999999,0.13800000000000001,-3.3210000000000002,-2.5059999999999998,-11.426,616,357,1142,359
80,1,-0.82699999999999996,2.6589999999999998,-0.086999999999999994,-3.3490000000000002,-2.645,-11.468,605,357,1143,359
81,1,-0.90500000000000003,2.633,-0.312,-3.3759999999999999,-2.7850000000000001,-11.509,593,358,1143,360
82,1,-0.98499999999999999,2.605,-0.53600000000000003,-3.4049999999999998,-2.9249999999999998,-11.548,582,358,1144,360
